stage,iteration,determinant,gaussian_entropy,gap,sigma,target_entropy
1,41,904.4113958861466,6.241519236818213,0.3526412784853328,5.5,5.8888779583328805
1,42,904.4051621197694,6.241515790495064,0.35263783216218325,5.5,5.8888779583328805
1,43,904.0543526866708,6.241321808028425,0.3524438496955442,5.5,5.8888779583328805
1,44,904.0303804733321,6.2413085496822305,0.35243059134934995,5.5,5.8888779583328805
1,45,904.0141129809115,6.241299552396777,0.3524215940638964,5.5,5.8888779583328805
1,46,904.0049017901389,6.241294457765195,0.3524164994323149,5.5,5.8888779583328805
1,47,904.0019853413552,6.2412928446912606,0.35241488635838003,5.5,5.8888779583328805
1,48,903.6967021981384,6.241123965249004,0.35224600691612373,5.5,5.8888779583328805
1,49,903.676905117267,6.241113011741223,0.35223505340834205,5.5,5.8888779583328805
1,50,903.6616816031241,6.2411045885745535,0.352226630241673,5.5,5.8888779583328805
1,51,903.6500746776512,6.2410981663701754,0.3522202080372949,5.5,5.8888779583328805
1,52,903.6415061137375,6.24109342526254,0.35221546692965955,5.5,5.8888779583328805
1,53,903.6352670293193,6.24108997306058,0.3522120147276997,5.5,5.8888779583328805
1,54,903.6306130720632,6.24108739792357,0.3522094395906894,5.5,5.8888779583328805
1,55,903.6263582034262,6.2410850435994725,0.35220708526659195,5.5,5.8888779583328805
1,56,903.6215896738045,6.241082405040869,0.35220444670798834,5.5,5.8888779583328805
1,57,903.6156510327686,6.241079119007966,0.35220116067508567,5.5,5.8888779583328805
1,58,903.6066970619323,6.241074164459432,0.35219620612655156,5.5,5.8888779583328805
1,59,903.5935208086015,6.241066873483478,0.3521889151505979,5.5,5.8888779583328805
1,60,903.5748312529886,6.241056531582796,0.3521785732499154,5.5,5.8888779583328805
1,61,903.5493630837702,6.241042438379186,0.3521644800463051,5.5,5.8888779583328805
1,62,903.5145759269907,6.2410231877284295,0.35214522939554893,5.5,5.8888779583328805
1,63,903.4694615919354,6.240998221080066,0.3521202627471851,5.5,5.8888779583328805
1,64,903.4116068011589,6.240966201932924,0.3520882436000434,5.5,5.8888779583328805
1,65,903.3388618799945,6.2409259390839775,0.352047980751097,5.5,5.8888779583328805
1,66,903.2495083432112,6.240876479263285,0.3519985209304046,5.5,5.8888779583328805
1,67,903.1427867483706,6.240817399297513,0.3519394409646326,5.5,5.8888779583328805
1,68,903.0162529908982,6.2407473424781,0.3518693841452194,5.5,5.8888779583328805
1,69,902.8700299722972,6.240666372252953,0.35178841392007243,5.5,5.8888779583328805
1,70,902.7037092711323,6.240574257099736,0.35169629876685526,5.5,5.8888779583328805
1,71,902.5196663040817,6.240472306853479,0.35159434852059857,5.5,5.8888779583328805
1,72,902.3208960260129,6.24036217508726,0.3514842167543799,5.5,5.8888779583328805
1,73,902.1160654472549,6.240248660132728,0.35137070179984775,5.5,5.8888779583328805
1,74,901.9180009223588,6.240138870340294,0.3512609120074135,5.5,5.8888779583328805
1,75,901.7473588949019,6.240044261865924,0.35116630353304323,5.5,5.8888779583328805
1,76,901.6397497565547,6.239984591294942,0.3511066329620611,5.5,5.8888779583328805
1,77,900.5206345221903,6.23936360584438,0.35048564751149947,5.5,5.8888779583328805
1,78,900.3012885853545,6.2392418026082535,0.3503638442753729,5.5,5.8888779583328805
1,79,900.1864860099912,6.239178040678215,0.35030008234533483,5.5,5.8888779583328805
1,80,899.0695822213671,6.2385572819369735,0.34967932360409293,5.5,5.8888779583328805
1,81,898.8102184271615,6.2384130210159086,0.34953506268302803,5.5,5.8888779583328805
1,82,898.7320244807845,6.238369520538113,0.34949156220523214,5.5,5.8888779583328805
1,83,897.4359931534224,6.23764796690863,0.3487700085757499,5.5,5.8888779583328805
1,84,897.1825763215986,6.237506757607768,0.34862879927488777,5.5,5.8888779583328805
1,85,896.0070043182577,6.236851181541275,0.3479732232083945,5.5,5.8888779583328805
1,86,895.5696435188657,6.236607060917908,0.34772910258502776,5.5,5.8888779583328805
1,87,895.4869954569479,6.236560916055608,0.3476829577227276,5.5,5.8888779583328805
1,88,893.8158207326858,6.235626934845119,0.3467489765122389,5.5,5.8888779583328805
1,89,893.5483458572403,6.235477287178213,0.3465993288453326,5.5,5.8888779583328805
1,90,891.8898017628898,6.234548358571183,0.3456704002383022,5.5,5.8888779583328805
1,91,891.4461873305747,6.234299603180062,0.34542164484718185,5.5,5.8888779583328805
1,92,889.7455937854659,6.233344852501409,0.34446689416852827,5.5,5.8888779583328805
1,93,889.1429787740644,6.233006093208809,0.34412813487592864,5.5,5.8888779583328805
1,94,887.3421500232843,6.231992389610379,0.3431144312774981,5.5,5.8888779583328805
1,95,886.6136852378492,6.231581745324934,0.34270378699205306,5.5,5.8888779583328805
1,96,884.6439289881862,6.230469678369886,0.34159172003700533,5.5,5.8888779583328805
1,97,883.851238330471,6.230021449431831,0.3411434910989506,5.5,5.8888779583328805
1,98,881.6238369486784,6.228759804566491,0.3398818462336104,5.5,5.8888779583328805
1,99,880.8759057998234,6.228335446380438,0.3394574880475574,5.5,5.8888779583328805
1,100,878.26815125243,6.226853045637231,0.33797508730435055,5.5,5.8888779583328805
1,101,877.7559216275079,6.226561347107944,0.3376833887750639,5.5,5.8888779583328805
1,102,874.5880393390081,6.224753548062729,0.33587558972984866,5.5,5.8888779583328805
1,103,872.6006935232659,6.223616094142932,0.33473813581005185,5.5,5.8888779583328805
1,104,870.6950809380056,6.222522984544335,0.3336450262114541,5.5,5.8888779583328805
1,105,868.1837770934935,6.221078774915303,0.3322008165824224,5.5,5.8888779583328805
1,106,866.725211599926,6.22023805886235,0.3313601005294693,5.5,5.8888779583328805
1,107,863.4142075455828,6.218324335575251,0.3294463772423706,5.5,5.8888779583328805
1,108,863.0228688147205,6.2180976613784775,0.329219703045597,5.5,5.8888779583328805
1,109,858.4464621572894,6.215439224567542,0.32656126623466175,5.5,5.8888779583328805
1,110,855.6600295554966,6.213813634168295,0.3249356758354143,5.5,5.8888779583328805
1,111,853.7189875677598,6.212678109043344,0.3238001507104631,5.5,5.8888779583328805
1,112,849.7135954788372,6.210326739514171,0.3214487811812905,5.5,5.8888779583328805
1,113,847.2336669308262,6.20886533268768,0.31998737435479985,5.5,5.8888779583328805
1,114,843.9658566423033,6.206933086190537,0.3180551278576562,5.5,5.8888779583328805
1,115,840.2817987203816,6.204745721532063,0.31586776319918286,5.5,5.8888779583328805
1,116,839.323481510398,6.2041751605048665,0.315297202171986,5.5,5.8888779583328805
1,117,833.4471532103415,6.200662214766279,0.31178425643339835,5.5,5.8888779583328805
1,118,829.9853433084709,6.198581087394462,0.3097031290615817,5.5,5.8888779583328805
1,119,827.8714938709932,6.197306037260094,0.30842807892721336,5.5,5.8888779583328805
1,120,822.1199683610034,6.193820232068426,0.30494227373554583,5.5,5.8888779583328805
1,121,818.734860668515,6.191757214405325,0.30287925607244404,5.5,5.8888779583328805
1,122,815.7187462586998,6.189911877333295,0.30103391900041476,5.5,5.8888779583328805
1,123,809.8673696625473,6.186312312960389,0.29743435462750867,5.5,5.8888779583328805
1,124,806.4459417032135,6.18419549993557,0.29531754160268964,5.5,5.8888779583328805
1,125,802.7948008683643,6.1819266367361125,0.293048678403232,5.5,5.8888779583328805
1,126,796.6318523176077,6.178073394050762,0.28919543571788164,5.5,5.8888779583328805
1,127,793.0761796509858,6.175836707486615,0.28695874915373487,5.5,5.8888779583328805
1,128,789.0820927165446,6.173312247393822,0.2844342890609415,5.5,5.8888779583328805
1,129,782.3874070368678,6.16905207805462,0.2801741197217398,5.5,5.8888779583328805
1,130,778.6056255161511,6.166629396568695,0.27775143823581416,5.5,5.8888779583328805
1,131,774.6195988323218,6.164063100727093,0.27518514239421243,5.5,5.8888779583328805
1,132,767.1433672261174,6.1592139180895344,0.2703359597566539,5.5,5.8888779583328805
1,133,763.0411871118284,6.156533071566789,0.2676551132339089,5.5,5.8888779583328805
1,134,759.4899660699737,6.154200621768071,0.2653226634351906,5.5,5.8888779583328805
1,135,750.9338628529783,6.148535857631366,0.25965789929848526,5.5,5.8888779583328805
1,136,746.4087882490219,6.1455137782319715,0.256635819899091,5.5,5.8888779583328805
1,137,743.8235447762853,6.143778984261338,0.25490102592845787,5.5,5.8888779583328805
1,138,733.8196719141828,6.137008726329123,0.24813076799624234,5.5,5.8888779583328805
1,139,728.7556355721977,6.133546301828597,0.2446683434957162,5.5,5.8888779583328805
1,140,727.7896897508239,6.1328831257871865,0.244005167454306,5.5,5.8888779583328805
1,141,715.8821129354048,6.124634819742656,0.2357568614097758,5.5,5.8888779583328805
1,142,710.1462201357755,6.120612512751866,0.23173455441898572,5.5,5.8888779583328805
1,143,706.8715134103569,6.118301523638885,0.22942356530600438,5.5,5.8888779583328805
1,144,697.2856381910071,6.111474635260318,0.2225966769274379,5.5,5.8888779583328805
1,145,690.5296885897563,6.1066065502645275,0.21772859193164695,5.5,5.8888779583328805
1,146,686.8928916333231,6.103966252755573,0.21508829442269217,5.5,5.8888779583328805
1,147,678.0301750243348,6.097472962852162,0.2085950045192817,5.5,5.8888779583328805
1,148,670.0438880604418,6.091548673813097,0.20267071548021676,5.5,5.8888779583328805
1,149,666.0167530643563,6.088534478896995,0.19965652056411454,5.5,5.8888779583328805
1,150,658.2927507526858,6.082701937579704,0.19382397924682326,5.5,5.8888779583328805
1,151,648.8386953413354,6.075469137621491,0.18659117928861058,5.5,5.8888779583328805
1,152,644.3879627628482,6.07202755209367,0.1831495937607892,5.5,5.8888779583328805
1,153,638.059853267945,6.067093112831416,0.17821515449853553,5.5,5.8888779583328805
1,154,626.9537547664697,6.0583134571890795,0.16943549885619902,5.5,5.8888779583328805
1,155,622.0830924807175,6.054413902916462,0.16553594458358134,5.5,5.8888779583328805
1,156,617.3235793867306,6.050573729551198,0.16169577121831757,5.5,5.8888779583328805
1,157,604.4791309024896,6.040060639685115,0.15118268135223456,5.5,5.8888779583328805
1,158,599.2305522510187,6.035700276062369,0.14682231772948828,5.5,5.8888779583328805
1,159,595.9264161377594,6.032935664702883,0.1440577063700026,5.5,5.8888779583328805
1,160,581.4584407759329,6.020646816611202,0.1317688582783214,5.5,5.8888779583328805
1,161,575.940076782067,6.0158788773691345,0.127000919036254,5.5,5.8888779583328805
1,162,573.6411478183051,6.013879077808051,0.12500111947517034,5.5,5.8888779583328805
1,163,557.9524623697392,6.000013949342555,0.1111359910096743,5.5,5.8888779583328805
1,164,552.3446503463333,5.994963175414759,0.1060852170818789,5.5,5.8888779583328805
1,165,550.17095750625,5.992991597288274,0.10411363895539338,5.5,5.8888779583328805
1,166,534.0257595864056,5.9780991047706395,0.08922114643775902,5.5,5.8888779583328805
1,167,528.5786442530724,5.972972866796056,0.08409490846317524,5.5,5.8888779583328805
1,168,525.3114183365091,5.969872698666871,0.08099474033399012,5.5,5.8888779583328805
1,169,509.8064141885759,5.9548926032279645,0.06601464489508402,5.5,5.8888779583328805
1,170,504.80006208690935,5.949958283519386,0.061080325186505746,5.5,5.8888779583328805
1,171,499.1472939558452,5.944327681640951,0.05544972330807063,5.5,5.8888779583328805
1,172,485.5214753022865,5.930488826472088,0.04161086813920711,5.5,5.8888779583328805
1,173,481.19022255908084,5.92600839892069,0.03713044058780923,5.5,5.8888779583328805
1,174,472.2667244533359,5.916649026489726,0.027771068156845047,5.5,5.8888779583328805
1,175,461.5175280996439,5.905137083377318,0.016259125044437717,5.5,5.8888779583328805
1,176,457.95940173595926,5.901267335252996,0.012389376920115325,5.5,5.8888779583328805
1,177,445.74629600666833,5.887752039975899,-0.0011259183569816145,5.5,5.8888779583328805
1,178,438.1985335795546,5.879213106755319,-0.009664851577561251,5.5,5.8888779583328805
1,179,435.3338616948655,5.875933683840199,-0.012944274492681096,5.5,5.8888779583328805
1,180,420.7608097101079,5.858909328543438,-0.029968629789442147,5.5,5.8888779583328805
1,181,415.90669548335046,5.853107539109886,-0.0357704192229944,5.5,5.8888779583328805
1,182,409.60538554784245,5.845474177383856,-0.043403780949024195,5.5,5.8888779583328805
1,183,397.9498816779613,5.831040102370799,-0.0578378559620818,5.5,5.8888779583328805
1,184,394.94043485095494,5.827244544251496,-0.061633414081384785,5.5,5.8888779583328805
1,185,382.6151438097454,5.811391885176467,-0.07748607315641376,5.5,5.8888779583328805
1,186,377.34207604438774,5.804453136187119,-0.08442482214576152,5.5,5.8888779583328805
1,187,372.8282846520531,5.798436041799931,-0.0904419165329493,5.5,5.8888779583328805
1,188,361.1548279055528,5.7825304426855775,-0.10634751564730305,5.5,5.8888779583328805
1,189,358.6124435722994,5.778998196906191,-0.1098797614266891,5.5,5.8888779583328805
1,190,346.7606951264027,5.762194517724864,-0.12668344060801662,5.5,5.8888779583328805
1,191,343.0818930354244,5.756861653346231,-0.1320163049866494,5.5,5.8888779583328805
1,192,334.45570528827955,5.744129291477871,-0.1447486668550093,5.5,5.8888779583328805
1,193,328.61050048248416,5.735313646561378,-0.1535643117715022,5.5,5.8888779583328805
1,194,326.3347745103168,5.7318389514720085,-0.15703900686087202,5.5,5.8888779583328805
1,195,315.9618174999268,5.715687754204276,-0.17319020412860464,5.5,5.8888779583328805
1,196,314.08836434546396,5.7127142471250405,-0.17616371120784002,5.5,5.8888779583328805
1,197,303.83028119269284,5.696111696387577,-0.19276626194530344,5.5,5.8888779583328805
1,198,301.96092976259945,5.693025885088653,-0.19585207324422793,5.5,5.8888779583328805
1,199,293.11910584255594,5.678166581908629,-0.21071137642425164,5.5,5.8888779583328805
1,200,291.22026151482237,5.6749170130492566,-0.21396094528362397,5.5,5.8888779583328805
1,201,283.3248867043085,5.661174190779358,-0.22770376755352295,5.5,5.8888779583328805
1,202,281.5746686315864,5.658075898956429,-0.23080205937645193,5.5,5.8888779583328805
1,203,275.08171923813296,5.646411173603827,-0.24246678472905359,5.5,5.8888779583328805
1,204,273.295018032853,5.643152998327224,-0.24572496000565636,5.5,5.8888779583328805
1,205,268.8157673757806,5.6348901990696945,-0.25398775926318606,5.5,5.8888779583328805
1,206,266.39401271858685,5.630365298226142,-0.2585126601067387,5.5,5.8888779583328805
1,207,265.12882065784754,5.627984978189474,-0.26089298014340656,5.5,5.8888779583328805
1,208,262.1560312385686,5.622346999197635,-0.2665309591352454,5.5,5.8888779583328805
1,209,259.64251202055834,5.61752993197543,-0.27134802635745014,5.5,5.8888779583328805
1,210,258.3383819288107,5.615012208131601,-0.27386575020127957,5.5,5.8888779583328805
1,211,256.20617138778897,5.610868305077941,-0.27800965325493987,5.5,5.8888779583328805
1,212,253.66350969003554,5.605881378280228,-0.2829965800526528,5.5,5.8888779583328805
1,213,252.4431842550012,5.6034701716817175,-0.28540778665116306,5.5,5.8888779583328805
1,214,251.57692534091217,5.601751470878806,-0.2871264874540742,5.5,5.8888779583328805
1,215,248.804335230555,5.596210459046009,-0.2926674992868712,5.5,5.8888779583328805
1,216,247.55608131769233,5.593695640171063,-0.2951823181618174,5.5,5.8888779583328805
1,217,246.84067401196143,5.59224860841499,-0.2966293499178905,5.5,5.8888779583328805
1,218,244.65550942815338,5.587802634966508,-0.30107532336637277,5.5,5.8888779583328805
1,219,243.37596897081784,5.585180788946619,-0.3036971693862611,5.5,5.8888779583328805
1,220,242.69654684139215,5.583783008677614,-0.30509494965526684,5.5,5.8888779583328805
1,221,241.1157056319572,5.5805155287259165,-0.30836242960696403,5.5,5.8888779583328805
1,222,239.85680269783882,5.577898111332663,-0.3109798470002172,5.5,5.8888779583328805
1,223,239.23739460716592,5.576605237323178,-0.3122727210097027,5.5,5.8888779583328805
1,224,238.30327685303544,5.574649133892885,-0.31422882443999534,5.5,5.8888779583328805
1,225,236.9969992532609,5.57190080624751,-0.3169771520853706,5.5,5.8888779583328805
1,226,236.39867350593192,5.570636903553934,-0.31824105477894626,5.5,5.8888779583328805
1,227,235.9599511922951,5.569708112553088,-0.31916984577979246,5.5,5.8888779583328805
1,228,234.62641200211223,5.566874322915135,-0.32200363541774557,5.5,5.8888779583328805
1,229,234.0578900533955,5.565661305485136,-0.32321665284774426,5.5,5.8888779583328805
1,230,233.73901975270476,5.56497966278209,-0.32389829555079075,5.5,5.8888779583328805
1,231,232.72203522659547,5.5627994461774835,-0.32607851215539707,5.5,5.8888779583328805
1,232,232.14222481465077,5.561552177324078,-0.3273257810088026,5.5,5.8888779583328805
1,233,231.8415406040311,5.56090412824322,-0.3279738300896602,5.5,5.8888779583328805
1,234,231.09846734543973,5.559299009039901,-0.32957894929297993,5.5,5.8888779583328805
1,235,230.55589195307715,5.558123723609897,-0.33075423472298393,5.5,5.8888779583328805
1,236,230.2969829213381,5.557561919457001,-0.33131603887587957,5.5,5.8888779583328805
1,237,229.87702293928075,5.556649307937667,-0.3322286503952139,5.5,5.8888779583328805
1,238,229.32102972265469,5.5554385155897865,-0.333439442743094,5.5,5.8888779583328805
1,239,229.07478062143127,5.55490131799907,-0.3339766403338107,5.5,5.8888779583328805
1,240,228.86581224988348,5.554444995957947,-0.33443296237493314,5.5,5.8888779583328805
1,241,228.32050764065787,5.553252254959167,-0.33562570337371334,5.5,5.8888779583328805
1,242,228.0974952091775,5.552763640470178,-0.3361143178627026,5.5,5.8888779583328805
1,243,227.97466470124056,5.552494317933737,-0.33638364039914315,5.5,5.8888779583328805
1,244,227.5397021951968,5.551539435563711,-0.3373385227691692,5.5,5.8888779583328805
1,245,227.32611232856036,5.551069868769472,-0.33780808956340813,5.5,5.8888779583328805
1,246,227.218752575982,5.550833677003017,-0.3380442813298634,5.5,5.8888779583328805
1,247,226.92089335956294,5.550177801080721,-0.33870015725215996,5.5,5.8888779583328805
1,248,226.72907453369925,5.549754966624926,-0.33912299170795457,5.5,5.8888779583328805
1,249,226.64147149073278,5.549561740477297,-0.3393162178555835,5.5,5.8888779583328805
1,250,226.48309289230917,5.5492122149443155,-0.33966574338856503,5.5,5.8888779583328805
1,251,226.29368508318083,5.548793890000567,-0.3400840683323132,5.5,5.8888779583328805
1,252,226.21545653252355,5.54862101271646,-0.34025694561642084,5.5,5.8888779583328805
1,253,226.15464196728269,5.54848657729332,-0.34039138103956024,5.5,5.8888779583328805
1,254,225.9743621798244,5.548087841986895,-0.34079011634598544,5.5,5.8888779583328805
1,255,225.9078039845801,5.547940550943545,-0.34093740738933587,5.5,5.8888779583328805
1,256,225.87433062768864,5.547866459131611,-0.3410114992012696,5.5,5.8888779583328805
1,257,225.7327999560173,5.547553065771055,-0.3413248925618255,5.5,5.8888779583328805
1,258,225.68478745266492,5.547446706371526,-0.34143125196135493,5.5,5.8888779583328805
1,259,225.66532977807847,5.547403596435679,-0.3414743618972018,5.5,5.8888779583328805
1,260,225.60720872928115,5.547274802759665,-0.34160315557321574,5.5,5.8888779583328805
1,261,225.56200522303126,5.547174610847177,-0.3417033474857032,5.5,5.8888779583328805
1,262,225.54775359442436,5.547143018472299,-0.3417349398605811,5.5,5.8888779583328805
1,263,225.53790776972323,5.547121191521132,-0.3417567668117485,5.5,5.8888779583328805
1,264,225.50145187580884,5.547040365107176,-0.34183759322570495,5.5,5.8888779583328805
1,265,225.49480094027902,5.547025617899213,-0.3418523404336673,5.5,5.8888779583328805
1,266,225.49479869697188,5.547025612925025,-0.3418523454078555,5.5,5.8888779583328805
1,267,225.46541463697082,5.546960454050309,-0.3419175042825717,5.5,5.8888779583328805
1,268,225.46541463697022,5.546960454050307,-0.3419175042825735,5.5,5.8888779583328805
2,0,225.46541463697022,5.546960454050307,-0.3419175042825735,5.5,5.8888779583328805
2,1,222.477108490845,5.540289172972467,-0.3485887853604135,5.5,5.8888779583328805
2,2,222.477108490845,5.540289172972467,-0.3485887853604135,5.5,5.8888779583328805
2,3,222.477108490845,5.540289172972467,-0.3485887853604135,5.5,5.8888779583328805
2,4,222.477108490845,5.540289172972467,-0.3485887853604135,5.5,5.8888779583328805
2,5,222.477108490845,5.540289172972467,-0.3485887853604135,5.5,5.8888779583328805
